mfrON,mfrSUS,unitID,recordingID,depth,cond,layer,animalID,genoGroup
0.11355087681307548,0.08894946816027648,464.0,4.0,633.0,sync,l5,BTM3,TrkB_S1HP
0.25125914707461733,0.11414239917903514,466.0,4.0,633.0,sync,l5,BTM3,TrkB_S1HP
1.0970648730588781,0.38309477140491066,467.0,4.0,653.0,sync,l5,BTM3,TrkB_S1HP
0.41340065617865046,0.3947010901409414,469.0,4.0,573.0,sync,l5,BTM3,TrkB_S1HP
0.9359998026215912,2.0725540785091794,471.0,4.0,533.0,sync,l4,BTM3,TrkB_S1HP
0.11992426582589359,0.34551929345904114,472.0,4.0,533.0,sync,l4,BTM3,TrkB_S1HP
0.5091145621283729,0.5997581043470742,475.0,4.0,493.0,sync,l4,BTM3,TrkB_S1HP
0.46092147843501535,0.23898511324415658,476.0,4.0,453.0,sync,l4,BTM3,TrkB_S1HP
3.084060435090668,0.9325343807203103,477.0,4.0,473.0,sync,l4,BTM3,TrkB_S1HP
0.6601602256178983,0.43392163935473776,478.0,4.0,473.0,sync,l4,BTM3,TrkB_S1HP
1.7972085179208115,0.04280326079141012,479.0,4.0,433.0,sync,l4,BTM3,TrkB_S1HP
0.18584662551180464,0.1213445429046707,480.0,4.0,413.0,sync,l23,BTM3,TrkB_S1HP
0.9321710190267757,0.04138780499172296,481.0,4.0,393.0,sync,l23,BTM3,TrkB_S1HP
2.848923876008452,1.3623050716488707,482.0,4.0,353.0,sync,l23,BTM3,TrkB_S1HP
3.230952947176545,1.8368578567760485,483.0,4.0,333.0,sync,l23,BTM3,TrkB_S1HP
0.6052919565947024,0.17305839805610326,484.0,4.0,313.0,sync,l23,BTM3,TrkB_S1HP
2.9024980637427515,0.8506216374102497,485.0,4.0,293.0,sync,l23,BTM3,TrkB_S1HP
0.5747941191564784,0.18690089521010045,486.0,4.0,273.0,sync,l23,BTM3,TrkB_S1HP
1.599353777828588,1.5661960502799521,487.0,4.0,133.0,sync,l23,BTM3,TrkB_S1HP
0.3365361614906141,0.31197708015036413,488.0,4.0,113.0,sync,l1,BTM3,TrkB_S1HP
2.839307585481271,-0.21362089061381587,489.0,4.0,73.0,sync,l1,BTM3,TrkB_S1HP
2.636338033433924,0.1797503204614039,491.0,4.0,1093.0,sync,l6,BTM3,TrkB_S1HP
0.38628375153537636,0.3443153946460643,492.0,4.0,953.0,sync,l6,BTM3,TrkB_S1HP
-0.1283834704388972,-0.14445651838116913,495.0,4.0,793.0,sync,l5,BTM3,TrkB_S1HP
0.7166038727145306,0.3306546093157156,496.0,4.0,713.0,sync,l5,BTM3,TrkB_S1HP
0.15476024656761264,0.16814491654102762,497.0,4.0,713.0,sync,l5,BTM3,TrkB_S1HP
-0.2509958102958167,0.02303761384304644,498.0,4.0,573.0,sync,l5,BTM3,TrkB_S1HP
0.8853214008049668,0.4414568224186525,499.0,4.0,493.0,sync,l4,BTM3,TrkB_S1HP
1.7913828165424384,1.3530834063782085,500.0,4.0,613.0,sync,l5,BTM3,TrkB_S1HP
